node	Africa	Caribbean	Central America	Eastern Asia	Europe	Oceania	South America	South-eastern Asia	Southern Asia	Western Asia
AF100461_EU003591	0.07155174540112179	0.07156506180639738	0.06325827954358669	0.19371643167195804	0.028333232990353948	0.11286860514241287	0.23865140092777293	0.12242537449715236	0.06915382979919842	0.028476038220045623
EF105378_EU003591	0.9993917538089665	4.827592989567722e-05	4.2645358021426825e-05	0.00013069729540294853	1.93749457690603e-05	7.603918317962033e-05	0.00016104248906594228	6.694046014130557e-05	4.400351703594099e-05	1.9227012521436e-05
AF100461_GQ398257.1	0.012990962186760671	0.016632067239227704	0.01584046288452227	0.04412628254767868	0.0058378575079715105	0.030404082816533413	0.05316926983424295	0.6875850558273906	0.12754667707038703	0.005867282085285145
EF105385_EU003591	0.999896375163922	8.22612417450024e-06	7.266672163857807e-06	2.2270574541049134e-05	3.2915166199955915e-06	1.2956878634690433e-05	2.744135294796594e-05	1.1398676458159524e-05	7.496786215976132e-06	3.276254321767672e-06
EF105378_EF457904.2	0.9999658360797498	2.62798864517639e-06	2.3214641383106996e-06	7.114757610338402e-06	2.117136135813016e-06	4.139280823021909e-06	8.766671025182306e-06	3.6359148490946845e-06	2.394040150517569e-06	1.0466668728819946e-06
AF100461_JX475906.1	0.0026296753436995677	0.0055804708518677176	0.0013487932523380379	0.013119616236440198	0.0005508086683026056	0.008258368702418232	0.004808984233299561	0.9284456320552004	0.034704065743803504	0.0005535849126304043
AF100465_GQ398257.1	0.007102913291282401	0.008728936321305496	0.016505610784254637	0.02347213906835002	0.003325704505711	0.027883741899005953	0.04094417255325424	0.5534892768248172	0.31520503767561464	0.0033424670764043863
EF105385_EF105385.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105387_EU003591	0.9999978883846096	1.67724493552528e-07	1.4816112478584143e-07	4.5408096579613474e-07	6.647923399266825e-08	2.6417786241873847e-07	5.595103146771911e-07	2.3191107723848766e-07	1.5276938427289115e-07	6.680093367464646e-08
EF105378_EF105383.1	0.9999879035413214	9.600363125555826e-07	8.480577037236555e-07	2.599108904387685e-06	3.903718242380973e-07	1.5121244074920571e-06	3.202574830959602e-06	1.327395061672555e-06	8.744284891117427e-07	3.8236114452106996e-07
EF105389_EF457904.2	0.9998430955742876	2.9240845945477507e-06	2.5830193739043626e-06	7.916382186621118e-06	0.00012125000395365645	4.6056376870663435e-06	9.75442256526713e-06	4.0429449059141286e-06	2.6633324351014394e-06	1.1645980104352716e-06
AF100461_JX649148	0.0012737261765426939	0.007637709880485757	0.0008030576171199845	0.012576221511377576	0.00033958006917262013	0.010506399784829073	0.002924223364332233	0.9500772535612522	0.013520536377979434	0.0003412916569085183
AY037116_JX475906.1	0.008820657754040248	0.001741433379121448	0.001003760371108877	0.0202060147300592	0.0004421914315610041	0.0030868921646306155	0.003748086179019696	0.8967643950725751	0.06374214870551302	0.00044442021237084146
AF100465_JQ922552	0.0020496742640711534	0.0024869005875993856	0.0273236374081377	0.00671593059829466	0.0009714276006629986	0.04247552453671449	0.04400583049027119	0.060592935211015116	0.8124018154088103	0.0009763238944229663
GQ398257_GQ398257.1	1.612393281982425e-05	1.948896983737533e-05	2.077422682465195e-05	5.269791169126249e-05	7.669122052393905e-06	3.641564169786976e-05	6.979769713016772e-05	0.9996272561575551	0.00014206856360440012	7.707776786959978e-06
EF105385.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105385	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105387	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU003591	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105383_EF105383.1	0.9999999999365174	5.042394637469068e-12	4.454249669225941e-12	1.3651288789167031e-11	1.9987064977308167e-12	7.942123863580634e-12	1.6820870549422854e-11	6.971756971247442e-12	4.592737672879389e-12	2.008273941978986e-12
EF105378	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
