node	Africa	Caribbean	Central America	Eastern Asia	Europe	Oceania	South America	South-eastern Asia	Southern Asia	Western Asia
root	0.07155174540112177	0.07156506180639736	0.06325827954358669	0.19371643167195796	0.028333232990353948	0.11286860514241286	0.23865140092777284	0.12242537449715235	0.0691538297991984	0.02847603822004561
n0	0.9993917538089666	4.827592989567723e-05	4.264535802142683e-05	0.00013069729540294853	1.9374945769060305e-05	7.603918317962034e-05	0.00016104248906594228	6.694046014130557e-05	4.400351703594099e-05	1.9227012521435997e-05
n14	0.012990962186760673	0.016632067239227707	0.01584046288452227	0.044126282547678676	0.0058378575079715105	0.030404082816533406	0.053169269834242965	0.6875850558273905	0.12754667707038705	0.005867282085285146
n1	0.999896375163922	8.226124174500244e-06	7.26667216385781e-06	2.2270574541049145e-05	3.2915166199955928e-06	1.2956878634690437e-05	2.744135294796594e-05	1.1398676458159527e-05	7.496786215976133e-06	3.2762543217676715e-06
n4	0.9999658360797498	2.6279886451763902e-06	2.3214641383107004e-06	7.114757610338401e-06	2.117136135813016e-06	4.139280823021909e-06	8.766671025182306e-06	3.6359148490946845e-06	2.394040150517569e-06	1.0466668728819944e-06
n15	0.002629675343699568	0.005580470851867718	0.0013487932523380379	0.013119616236440208	0.0005508086683026059	0.008258368702418235	0.0048089842332995625	0.9284456320552003	0.03470406574380352	0.0005535849126304046
n340	0.007102913291282403	0.008728936321305501	0.016505610784254644	0.023472139068350027	0.0033257045057110022	0.027883741899005953	0.040944172553254256	0.5534892768248172	0.31520503767561475	0.0033424670764043885
n2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n3	0.9999978883846096	1.6772449355252805e-07	1.4816112478584146e-07	4.5408096579613474e-07	6.647923399266825e-08	2.641778624187385e-07	5.595103146771912e-07	2.3191107723848774e-07	1.5276938427289125e-07	6.680093367464648e-08
n5	0.9999879035413214	9.600363125555826e-07	8.480577037236553e-07	2.5991089043876844e-06	3.903718242380971e-07	1.512124407492057e-06	3.2025748309596007e-06	1.327395061672555e-06	8.744284891117423e-07	3.8236114452106985e-07
n9	0.9998430955742876	2.9240845945477524e-06	2.5830193739043656e-06	7.916382186621121e-06	0.00012125000395365649	4.605637687066345e-06	9.754422565267135e-06	4.04294490591413e-06	2.6633324351014415e-06	1.1645980104352723e-06
n16	0.0012737261765426952	0.007637709880485764	0.0008030576171199851	0.01257622151137759	0.0003395800691726205	0.010506399784829083	0.0029242233643322372	0.9500772535612523	0.013520536377979446	0.00034129165690851887
n295	0.00882065775404025	0.0017414333791214488	0.0010037603711088776	0.020206014730059202	0.0004421914315610042	0.003086892164630617	0.003748086179019698	0.8967643950725752	0.06374214870551304	0.00044442021237084173
n341	0.002049674264071154	0.0024869005875993878	0.027323637408137716	0.006715930598294662	0.0009714276006629988	0.04247552453671449	0.04400583049027119	0.06059293521101511	0.8124018154088103	0.0009763238944229661
n352	1.6123932819824254e-05	1.9488969837375336e-05	2.0774226824651958e-05	5.269791169126251e-05	7.669122052393907e-06	3.641564169786976e-05	6.979769713016774e-05	0.9996272561575551	0.00014206856360440012	7.70777678695998e-06
EF105385.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105385	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
