node	Africa	Caribbean	Central America	Eastern Asia	Europe	Oceania	South America	South-eastern Asia	Southern Asia	Western Asia
root	0.034768047834698584	0.11619728301281448	0.0544870217551167	0.2615039697762738	0.02560320349458298	0.07684314789252356	0.17110960031755504	0.17587019883066557	0.05765850955461382	0.025959017531155294
n0	0.15895483266789404	0.08646756449402884	0.04102197291702474	0.19693464388782253	0.01928516302049099	0.057761738041136185	0.12888120029635383	0.24815393788607268	0.04298636975178998	0.019552577037386238
n10	0.006449334934086469	0.08971921092980949	0.013886604685083096	0.0634142093306683	0.006019550933060362	0.025012352365201038	0.04023932974051871	0.7093821815018322	0.03977401171008285	0.006103213869657461
n1	0.999683158689893	3.7193069941608516e-05	1.7655398274418666e-05	8.47596297787457e-05	1.2730967547360302e-05	2.4858055018520723e-05	5.547023810217182e-05	5.726671780516605e-05	1.849183891672518e-05	8.415394722248737e-06
n8	0.003974641123604996	0.008522583404882201	0.004045623583964514	0.01942213525974097	0.0019019095604708204	0.005696069390032999	0.012710655128001855	0.9375607487564334	0.004237299181270642	0.0019283346115977575
n11	0.0008077520614649128	0.021911857801249233	0.0016769975738637629	0.011602503868583755	0.0007563601239069204	0.016208407198616503	0.005055476570195373	0.9233004708384267	0.017913301530741672	0.0007668724329509556
n345	0.003471835303988951	0.2451333860574994	0.011617069470209785	0.03349921504946728	0.0032566432243278393	0.010625222471338371	0.02180737937466148	0.5848382273772024	0.08244911580075574	0.0033019058705486314
n2	0.9999666363885213	3.950354663976014e-06	1.8752556956876256e-06	9.002688754113062e-06	1.2487571922267333e-06	2.6402734886070045e-06	5.891736825932265e-06	5.896645119385506e-06	1.9640638225324926e-06	8.938359162970305e-07
n3	0.999951013299901	3.225008298036818e-06	1.531012977613941e-06	7.3500648726816775e-06	2.3169842565658514e-05	2.155579778304942e-06	4.810194157345663e-06	4.411797183789438e-06	1.6034452790172255e-06	7.297549864913728e-07
n9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
FJ467493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n12	0.0005688169471398	0.02302425996886349	0.0011664627139666853	0.011207448647419873	0.0005331935501641155	0.02233328012702805	0.0035636981121050003	0.9281822991782009	0.008879936584980555	0.0005406041701313727
n291	0.0004549315567139848	0.004198388154336071	0.0009168395915650854	0.004862750374033028	0.0004270700157725042	0.0030004042018707336	0.0028542420368797474	0.9323771902680232	0.05047517812584426	0.0004330056749615368
n346	0.002084536793317773	0.6054864147782054	0.01657586641143995	0.020041438507626533	0.0019571554676194184	0.006059438713879341	0.0131932181720073	0.14002558198112752	0.1925919920587515	0.001984357116025337
n353	1.2615627794740112e-05	0.0002908331716341721	3.0035372394991098e-05	0.0001212248244489592	1.1846389394203623e-05	3.6377802686223717e-05	7.921512642801002e-05	0.9993019034438071	0.00010393720422072408	1.2011037190556328e-05
EF105384	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105387	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n4	0.9999963816940467	4.2941658761963054e-07	2.038612021409363e-07	9.78694310228543e-07	1.9821060281738535e-07	2.8702436537968447e-07	6.404992209427721e-07	5.6992677238382e-07	2.1350269723733645e-07	9.717019437229841e-08
n6	0.9924535235218402	0.00021252265770371095	0.00010089304881335574	0.00048436609361085314	0.00585410837022285	0.0001420513604960752	0.00031698979425540515	0.0002817899265816256	0.00010566467629793329	4.809055017800422e-05
EF105379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EF105379.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n13	0.0006568489124337986	0.013367890760426883	0.0013278901409631784	0.016881987948571826	0.0006164600012891783	0.048491706325436264	0.0041200353221826315	0.9085853672879609	0.0053267853925303265	0.0006250279082048315
n129	0.0007081851600075244	0.1516768726664691	0.0014182239094574372	0.01853913011337923	0.0006651661169530379	0.004126188168245865	0.004445430255612402	0.815472939732357	0.0022734529062103334	0.0006744109713080295
n292	1.3218916064159538e-06	5.856159484292225e-06	2.6425097185562533e-06	1.8076868021310423e-05	1.2417779832570796e-06	3.939123418009464e-06	8.298976063930046e-06	0.000126290544855334	0.9998310731119329	1.2590369160548789e-06
n312	3.0704636198527104e-05	0.00022755993083204456	6.169059895716367e-05	0.00035085534015051275	2.8831601050161382e-05	0.00016236034786176715	0.00019268870068840473	0.996719555929907	0.002196520595467562	2.9232318886951188e-05
n347	9.543088989000461e-05	0.9677050899714991	0.020413583517992637	0.0009167314053129668	8.961891827456923e-05	0.0002739628425327972	0.0007835080244474118	0.004141140844590361	0.0054900690929176365	9.086449254258808e-05
JQ922553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
GQ398257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
GQ398257.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n5	0.9999999999874936	1.5275018664141441e-12	7.251665894005048e-13	3.4813707467484594e-12	3.427583212779716e-13	1.020991048195545e-12	2.2783572433036563e-12	2.025120617940564e-12	7.59462514580163e-13	3.4564978216632924e-13
EF105378	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n7	5.742034015408647e-08	2.0992617846704695e-09	9.966040280291483e-10	4.784484227781101e-09	0.9999999258630824	1.4031586751279737e-09	3.1311701881918807e-09	2.7831310312200297e-09	1.0437372742495291e-09	4.750301106885335e-10
EF105389	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n14	5.030397374356738e-05	0.0004353659656945716	0.00010084480505074181	0.0007057352523036108	4.724411679633569e-05	0.001125273475572171	0.0003157418715845881	0.9969829609266277	0.00018862887043298674	4.790074219362206e-05
n122	0.0026054949116527623	0.016509282519564614	0.005214531297335653	0.09772213131534997	0.0024473512239800935	0.3616075858690619	0.016356050733991143	0.48753767947370386	0.007518526761280145	0.002481365894079774
n130	9.268984051735375e-06	0.9981701911851828	1.8527801039605348e-05	0.00011081508843522585	8.707283037280665e-06	3.005550094295571e-05	5.824065571322018e-05	0.0015644919361656674	2.0873263650409984e-05	8.828301780937683e-06
n267	0.00011325117341126387	0.009777616293272003	0.00022650011798345265	0.028985694149870657	0.00010638336917090844	0.00045209319995437243	0.0007109764354474356	0.9592331120755744	0.00028651123994234543	0.00010786194537303686
n310	5.716052040880363e-10	2.406644210069621e-09	1.142232963842421e-09	5.495283588029356e-09	5.369796129795654e-10	1.6086685991935357e-09	3.588705688680944e-09	3.4471424555870224e-09	0.9999999806582948	5.444428593710116e-10
n294	2.479627431151248e-07	1.0515810601256162e-06	4.955272067004084e-07	3.9421625532698774e-05	2.3294112955734849e-07	7.035504765367757e-07	1.5567765949936682e-06	4.580782220721181e-06	0.9999514730743571	2.3617867844686508e-07
JQ922551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n313	6.8407115538592195e-06	3.138643874891092e-05	1.3678505129169158e-05	6.710968202953995e-05	6.4259844843379196e-06	2.1249353148684188e-05	4.294579002969814e-05	0.9997333097591332	7.053847929274866e-05	6.5152964497634895e-06
n315	8.876995961801051e-06	4.411155925109874e-05	1.7761693649491e-05	0.00023015817399349314	8.338366732429762e-06	3.542086209643898e-05	5.572663271215473e-05	0.9994262624559231	0.00016488900161437848	8.454258065392222e-06
n348	9.420283934772253e-05	0.9661192704098633	0.023184435361940987	0.0009047881202101201	8.846936711398847e-05	0.00026978623579848067	0.0008011370417176462	0.003658393597591518	0.004789818062126508	8.969896428941727e-05
n352	4.407426246634689e-08	0.9999937459625742	3.452557902342648e-06	4.230243112575366e-07	4.139923996253215e-08	1.2491172851329854e-07	3.0738402279478845e-07	8.463162501600943e-07	9.723950783746718e-07	4.197462999126739e-08
EF105383	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105383.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JF260983	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
JF260983.1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
