node	Africa	Caribbean	Central America	Eastern Asia	Europe	Oceania	South America	South-eastern Asia	Southern Asia	Western Asia
AF022434_EF105388.2	0.07809146557285852	0.061712162846601255	0.05080967769316574	0.1949423198620774	0.02459230682759216	0.10132129208688138	0.20823371790365802	0.14916570580550814	0.10037442646685077	0.03075692493480665
EF105379_EF105388.2	0.23208168955295583	0.047124563596563515	0.038981093920285585	0.1495272933218701	0.018889651901591	0.07740291343136434	0.15966679476439516	0.19825034907235228	0.05447738717038809	0.023598263268234103
AF022434_JQ922552.2	0.01872302075106057	0.02568577846178901	0.018673528414609418	0.07208184447036424	0.009019456700753496	0.04173543886520437	0.07775083469214412	0.3816352021884877	0.3434129795613755	0.011281915894211628
EF105383_EF105388.2	0.998341943468737	0.00010994455295546175	9.100843914381451e-05	0.0003490875177862773	0.00016693520305431864	0.00018059696673236494	0.00037274011801750233	0.0002132427779677842	0.00011940597224105118	5.509498336438823e-05
EF105379_EF105379.1	1.8468943534549587e-10	1.4414747781994787e-10	1.1932814945684627e-10	4.5771409059136076e-10	5.7760539124964945e-11	2.3678067945270377e-10	4.887244130294184e-10	0.9999999980829984	1.5561750427749636e-10	7.22393285545702e-11
AF022434_GU131843.2	0.0013098349574782494	0.0065471885192496726	0.0013463949427145261	0.006744039550741009	0.0006511202058386223	0.011387235726512202	0.005662301779506817	0.9130027921063286	0.05253463528339436	0.0008144569282358957
AF100465_JQ922552.2	0.0015106544764471432	0.006162403918999366	0.001696879341313583	0.0060552737725070565	0.0007620636822516124	0.007885703803344418	0.010947985104831576	0.011735979547000308	0.9522898241075087	0.0009532322457961993
0.253	0.9996247726863294	1.5656360260550542e-05	1.2960306847933547e-05	4.9712680576515535e-05	0.0001648922771053129	2.5717515439390667e-05	5.308083862381697e-05	2.8417819955986232e-05	1.6943558034843835e-05	7.845956826096482e-06
EF105387_EF105388.2	0.9999988729512411	8.225074794661007e-08	6.809383518942524e-08	2.6119069648185106e-07	4.973764520353367e-08	1.351082665916972e-07	2.788849506686187e-07	1.223772624370327e-07	8.818240554582151e-08	4.12229488572956e-08
EF105379.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EF105379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
AF022434_FJ639701.1	0.0007516593163401912	0.009286521517797741	0.0007839561270870575	0.005697364128533706	0.0003792354140469777	0.01639097202359023	0.003418353585108171	0.9445934847578278	0.018224083394514045	0.00047436973515402726
AF276619_GU131843.2	0.0006756816944715961	0.0014575591311406565	0.0006644122644115232	0.002831673301227056	0.00032149157960511236	0.002492589379522329	0.002740859970802975	0.9218683250859232	0.0665452664213622	0.00040214117153337194
AF100465_JQ922553.1	0.0006823986287652742	0.007308145241189876	0.0009047058153453634	0.002753030426135675	0.00034678360450454595	0.008578029029813564	0.009855851231051005	0.0038909991934977972	0.9652462795606411	0.0004337772690558248
JQ922552_JQ922552.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EF105384_EF105385.1	0.9999941082403263	4.2559168535619833e-07	3.5234819843921054e-07	1.3515168383981233e-06	3.536039377442142e-07	6.990949694658665e-07	1.4430720779496773e-06	5.980278147492877e-07	4.551979536233759e-07	2.133061979761088e-07
EF105383_JF260983	0.9927839997847956	0.00019983983830614073	0.00016544795971218756	0.0006346156852513808	0.00461617552812829	0.00032826543054496925	0.0006776061408472323	0.0002801680499879138	0.00021372192244511313	0.00010015965998117728
0.047	0.9999998832588923	8.693511305094928e-09	7.197390904762687e-09	2.7607332952681048e-08	3.6776112900538472e-09	1.4280333492063678e-08	2.9477520195689976e-08	1.2153855247024456e-08	9.296362057360977e-09	4.3571902583401685e-09
EF105388_EF105388.2	0.9999999999999765	1.77639262608164e-15	1.470686919000085e-15	5.6411744182364345e-15	7.135768704777129e-16	2.917979340465e-15	6.023319725364216e-15	2.464731695941566e-15	1.8989983330519946e-15	8.903313854910406e-16
AF489932_FJ639701.1	0.000961271899817551	0.08921359999164692	0.0010216524396491765	0.00424608571866985	0.000494306505175282	0.0038368136375075677	0.006274215754452727	0.889914672004441	0.003419072650899137	0.0006183093977409213
AF022434_KJ734727.1	0.0008379106803492523	0.00514608922293961	0.0008840929581247957	0.00958038585818969	0.0004277903488852871	0.03578280843779003	0.003722394251376232	0.9335249644014886	0.009558457661642875	0.0005351061792135024
AY037116_GU131843.2	0.000177326930839921	0.0001685492463253376	9.650877490869501e-05	0.0005212814526812842	4.670243438426162e-05	0.0003056443974860711	0.00039682328952085014	0.9928916071862602	0.005337138004629436	5.841828296398701e-05
AF276619_JX475906.1	3.827972263990232e-05	5.032843517106193e-05	4.0649958651566465e-05	0.00015691741531523605	1.9673387188585904e-05	8.285613383057887e-05	0.000166522222224759	0.0017952839166989606	0.9976248801017842	2.4608706495268123e-05
JQ922550_JQ922553.1	0.0002452385560006233	0.0020714431686062623	0.00030975129944877294	0.0009922754115080105	0.00012504190269456786	0.0024668887680574713	0.00294821382428013	0.0011675889394420838	0.9895171482597193	0.00015640987024278155
AF100465_HM582115.1	0.003737449084302631	0.25043338653424246	0.011279651804567126	0.015257329041487477	0.001925006965113348	0.2800016146970918	0.28482838508840463	0.007048391956180246	0.1430808654720145	0.0024079193565957166
JQ922552.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JQ922552.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JQ922552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EF105385_EF105385.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105384	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105383_EF105383.3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JF260983	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
EU003591	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105387	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105388.2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105388.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105388	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AF489932_JN819419	0.00011844195771581532	0.9650236279767871	0.00012893169060551685	0.0004872713393103728	6.101539551941952e-05	0.00027049238873491513	0.02344994169813658	0.010197555962305354	0.0001863997060625712	7.632188482231069e-05
EU482664_FJ639701.1	6.22009845103715e-07	2.2214293915975404e-05	6.617776207616729e-07	2.6180730935064157e-06	3.20247337766824e-07	1.7535387013817198e-06	3.2190768552387475e-06	0.9999668247678121	1.3656293945922408e-06	4.005854235035027e-07
AF204177_KJ734727.1	0.004595801417882879	0.007976837587013666	0.004888696069881548	0.0860456347775446	0.0023659560390725982	0.37878875315322785	0.020073634804825557	0.4817166265751823	0.010588573659114784	0.002959485916253872
AF022434_M84728	5.4317972453302334e-05	0.0001464348838915664	5.767772457520059e-05	0.00033774213812210954	2.791285777644384e-05	0.0007549893805998508	0.00023813485220192194	0.9981149621102254	0.00023291294122264832	3.491513893160751e-05
GQ398259_GU131843.2	0.0004306338115176407	1.4635982820942016e-05	1.1103001986025998e-05	4.614931380410156e-05	5.373436869070203e-06	2.4719936597459882e-05	4.551011228603551e-05	0.9992779686763167	0.0001371842968977805	6.721430904109635e-06
AY037116_JN851131.2	1.2064644037514261e-05	1.4949839929388872e-05	1.1968870976180884e-05	0.0017377749342507667	5.792569022061751e-06	0.00022786706575188612	4.9034330411440163e-05	0.9978684044572803	6.489757986780824e-05	7.245708472625155e-06
AF276619_FJ882602.1	1.9514075826588249e-07	2.5610266571268654e-07	2.0726652019959016e-07	1.3022378559795604e-06	1.0031096595741961e-07	4.2154893608371096e-07	8.490501804053918e-07	8.43329043487786e-06	0.9999881095764345	1.2547524815356377e-07
JX475906_JX475906.1	6.472081999598666e-10	8.327313210187565e-10	6.889795758016027e-10	2.6431816331704853e-09	3.33447957631341e-10	1.3679610370771732e-09	2.821788835032222e-09	1.9083660846695615e-09	0.9999999883392378	4.1709763833920286e-10
JQ922553_JQ922553.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JQ922550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
AF100465_GQ868600	0.0024455573871635305	0.36799706529738296	0.013450949095490165	0.009984487603220115	0.001259753826629733	0.12503110006520102	0.4095981856985371	0.004530245040813922	0.06412687690364771	0.0015757790819135942
HM582115_HM582115.1	2.4605641893605625e-08	4.7163408267616266e-07	3.927324573273046e-08	1.004702492692364e-07	1.2676661202819895e-08	0.9999984216819221	5.883088514519035e-07	4.45703321333419e-08	2.809222500710357e-07	1.5856763291611783e-08
EF105385.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105385	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105383.3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105383.2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105383.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105383	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
