node	Africa	Caribbean	Central America	Eastern Asia	Europe	Oceania	South America	South-eastern Asia	Southern Asia	Western Asia
AF100460_FJ467493.1	0.05884792341815548	0.14444319394363223	0.06138792897672092	0.21047248255345868	0.025862477966990854	0.05123566521491657	0.20270866981677357	0.1629847844511199	0.05612526930864848	0.025931604349583335
EF105378_FJ467493.1	0.1607937459552993	0.1133067623805811	0.04810501709567795	0.16541908867262434	0.020327685428092247	0.04018686406241811	0.15920522645687235	0.22844232059329322	0.0438313796874486	0.02038190966769271
AF100460_GQ398257.1	0.014646699713803881	0.05988496305728947	0.0303261344691587	0.056419949491663506	0.006817890643072595	0.02166586345908772	0.0652506175254714	0.6958357144111983	0.042316052422928206	0.006836114806326118
EF105378_EF105388	0.9945770317215126	0.0008281055623882307	0.00035156536404314147	0.0012090424473712358	0.0001495131444941855	0.0002937057947010456	0.0011635999290133113	0.0009581670465870009	0.00032029804057248076	0.00014897094931662025
EF105379_FJ467493.1	0.006358278827781694	0.012580006960953238	0.005340738274554677	0.018366934010660144	0.0022570317575313	0.004461775333575475	0.017676603732451425	0.9258298198736308	0.004865747934718003	0.002263063294143335
AF100460_GU131843	0.002029381084232014	0.013397410843312642	0.0026039923135049462	0.008281834713830535	0.0007755673933476123	0.018728806380945977	0.0067161893401945566	0.9343288161419652	0.012360361294829598	0.0007776404938369279
AF100465_GQ398257.1	0.008455116641131903	0.09985415146800566	0.07179209686122855	0.032490014407698185	0.003977248886064489	0.008949098581439961	0.08325010276885215	0.5819511749716673	0.10529311537287804	0.003987880041033741
EF105378_EF457904	0.9998946570515269	1.5929421911071702e-05	6.762688318826481e-06	2.325721698706874e-05	4.891829000346199e-06	5.649717362247884e-06	2.2383046223635e-05	1.7442229311260058e-05	6.161184379726957e-06	2.8656149790541673e-06
EF105387_EF105388	0.9999993389506325	1.0203412212040486e-07	4.3317628334415673e-08	1.4897156468539148e-07	1.8352710832550887e-08	3.618862870016073e-08	1.4337213293959363e-07	1.109924676072845e-07	3.946472815943659e-08	1.8355384219921376e-08
EF105379_EF105379.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
FJ467493_FJ467493.1	1.823835340337434e-08	4.5170240962383135e-08	1.9176584105835857e-08	6.594943561125918e-08	8.104233443813334e-09	1.602061045124707e-08	6.347053846959842e-08	0.9999997382732442	1.7470864339438118e-08	8.125894990473272e-09
AF276619_GU131843	0.0028483539666035226	0.002927084021402877	0.0009614853578631033	0.0035651542498862806	0.00037670947234316564	0.002330179521946709	0.003008851963367925	0.9485726901045143	0.03503177484555454	0.0003777164965174471
AF100460_M20558.1	0.0011747296248806277	0.01421829103430163	0.0014549368945627839	0.006675745695953336	0.00047716051781456674	0.025896766127624874	0.004009175437863754	0.9400558366194602	0.005558922077047515	0.0004784359704907705
AF100465_JQ922553	0.006248898129158115	0.21092997287942478	0.16572218064492109	0.02400165014608289	0.0029450030602043123	0.006137947583819026	0.1556571312338251	0.17970370544350692	0.24570063584848356	0.0029528750305741775
GQ398257_GQ398257.1	2.4633978458637094e-05	0.000130740534323222	8.048657336657032e-05	9.461059779654893e-05	1.1613270930008126e-05	2.3880798631367996e-05	0.00013522429321400695	0.9993799453524504	0.00010722028771568714	1.164431311349945e-05
EF105389_EF457904	0.999802542523427	9.629241757622153e-06	4.087997126910435e-06	1.405890226294396e-05	0.00013724072569318142	3.4152201732990633e-06	1.3530451051851741e-05	1.0038316723348872e-05	3.7243678599673144e-06	1.732253923737009e-06
EF105378_EF105380	0.9999883315470198	1.8092400295795116e-06	7.680946670803476e-07	2.6415289801595337e-06	3.4658932554871066e-07	6.416863660903158e-07	2.5422384913736054e-06	1.8938290490533298e-06	6.997726583340303e-07	3.254734127653972e-07
