node	Africa	Caribbean	Central America	Eastern Asia	Oceania	South America	South-eastern Asia	Southern Asia
n147	1.6413038539287642e-06	0.0003721776364694775	1.637372705555436e-06	4.609379215646765e-06	1.5461376514869847e-06	0.9996134082673213	3.221979030358748e-06	1.7579237521210388e-06
n154	2.9123595910940598e-09	0.9999999642668674	2.9053840894887283e-09	8.17896682259026e-09	2.743494940071256e-09	1.0156496522236739e-08	5.71713853159003e-09	3.1192920723094703e-09
n155	1.3523465830087771e-08	0.9999996999794827	1.349107526998099e-08	3.7978819338281895e-08	1.2739347245755493e-08	1.8125606848155305e-07	2.6547389728168203e-08	1.4484351432439397e-08
n185	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FM210221	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n187	2.2705253059111453e-08	3.71001137176288e-08	2.2650870822469098e-08	6.376511761393344e-08	2.1388757918327696e-08	7.30299210016972e-08	0.9999997350414292	2.4318536698546813e-08
FM210218	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n190	2.9658542335304078e-08	4.8461909314948596e-08	2.958750594085921e-08	8.329356119148126e-08	2.7938886564356102e-08	9.539470862414229e-08	0.9999996538990007	3.176588522250013e-08
FM210237	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n196	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n197	8.293427274833696e-10	1.3551351902325207e-09	8.273563366932969e-10	2.3291102004675726e-09	7.8125578561748e-10	2.6675251640087606e-09	0.9999999903220044	8.882702590646614e-10
FJ639697	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ639697.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ639702	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ639702.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n209	6.085480035022083e-12	9.94357569874088e-12	6.070904398902872e-12	1.7090254418511883e-11	5.732655513477375e-12	1.9573537461604567e-11	0.9999999999289858	6.517878714077376e-12
n298	1.3840836171280647e-08	2.2615695395454663e-08	1.3807685464033007e-08	3.887011096921271e-08	1.3038316364380012e-08	4.4518119693124576e-08	0.9999998384849638	1.4824272073245771e-08
JQ955624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
KF479233	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n317	9.077885259429513e-12	1.4833113017948025e-11	9.056142474181473e-12	2.549685601108671e-11	8.551530638308239e-12	2.919840806582591e-11	1.782043995643526e-11	0.9999999998859656
DQ448231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n320	2.440552465511763e-12	3.987822000271912e-12	2.4347070068336227e-12	6.853960582446844e-12	2.299044170333499e-12	7.849873045717243e-12	4.790952497066374e-12	0.999999999969343
KF041233.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
KJ010186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AY858035	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JN851130	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n336	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JX470186	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
JN851126.2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
JN851126.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n43	6.871117819677768e-11	1.1266944767885022e-10	0.9999999973576155	1.9296602262943293e-10	6.472716153531994e-11	1.994833329276448e-09	1.348842098234516e-10	7.359332758077313e-11
n83	3.2711540215807194e-08	5.3450868569590724e-08	0.9999995833020802	9.186592305844964e-08	3.0814857249970824e-08	1.0860419358977793e-07	6.421473722200765e-08	3.503579996652516e-08
FJ898461	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n23	1.7848116134588752e-07	7.004058592493174e-07	3.7473151669440075e-07	5.012401304095286e-07	1.6813245354044047e-07	0.999997535476652	3.5036940681478227e-07	1.9116281999141888e-07
